Time (of day);Time (seconds);TIME;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.558606794;368.097003097;2021-11-30 13:24:23.627;2.37;2.93;4.08;3.76;3.41;3.00;5.69;2.14
0.558629375;370.048003378;2021-11-30 13:24:25.578;2.37;2.93;4.08;3.76;3.36;3.00;5.69;2.14
0.558629745;370.080003179;2021-11-30 13:24:25.610;2.37;2.93;4.08;3.76;3.36;3.00;5.59;2.14
0.558640394;371.000002966;2021-11-30 13:24:26.530;2.37;2.86;4.08;3.76;3.36;3.00;5.59;2.14
0.558652350;372.033003172;2021-11-30 13:24:27.563;2.37;2.86;4.08;3.7;3.36;3.00;5.59;2.14
0.558652905;372.081003188;2021-11-30 13:24:27.611;2.37;2.86;4.08;3.7;3.36;3.00;5.53;2.14
0.558664306;373.066003378;2021-11-30 13:24:28.596;2.37;2.86;4.08;3.7;3.36;3.06;5.53;2.14
0.558676065;374.082003198;2021-11-30 13:24:29.612;2.37;2.86;4.08;3.7;3.36;3.06;5.45;2.14
0.558687072;375.033003245;2021-11-30 13:24:30.563;2.37;2.86;4.08;3.65;3.36;3.06;5.45;2.14
0.558687269;375.050003002;2021-11-30 13:24:30.580;2.37;2.86;4.08;3.65;3.3;3.06;5.45;2.14
0.558698264;376.000003507;2021-11-30 13:24:31.530;2.37;2.8;4.08;3.65;3.3;3.06;5.45;2.14
0.558698461;376.017003264;2021-11-30 13:24:31.547;2.37;2.8;4.01;3.65;3.3;3.06;5.45;2.14
0.558699201;376.081003495;2021-11-30 13:24:31.611;2.37;2.8;4.01;3.65;3.3;3.06;5.39;2.14
0.558722361;378.082003504;2021-11-30 13:24:33.612;2.37;2.8;4.01;3.65;3.3;3.06;5.31;2.14
0.558733368;379.033002923;2021-11-30 13:24:34.563;2.37;2.8;4.01;3.59;3.3;3.06;5.31;2.14
0.558744560;380.000003184;2021-11-30 13:24:35.530;2.37;2.72;4.01;3.59;3.3;3.06;5.31;2.14
0.558756331;381.017003175;2021-11-30 13:24:36.547;2.37;2.72;3.94;3.59;3.3;3.06;5.31;2.14
0.558756701;381.049002976;2021-11-30 13:24:36.579;2.37;2.72;3.94;3.59;3.23;3.06;5.31;2.14
0.558757072;381.081003406;2021-11-30 13:24:36.611;2.37;2.72;3.94;3.59;3.23;3.06;5.23;2.14
0.558768090;382.033002995;2021-11-30 13:24:37.563;2.37;2.72;3.94;3.53;3.23;3.06;5.23;2.14
0.558768646;382.081003011;2021-11-30 13:24:37.611;2.37;2.72;3.94;3.53;3.23;3.06;5.18;2.14
0.558779282;383.000003257;2021-11-30 13:24:38.530;2.37;2.66;3.94;3.53;3.23;3.06;5.18;2.14
0.558802616;385.016003311;2021-11-30 13:24:40.546;2.37;2.66;3.88;3.53;3.23;3.06;5.18;2.14
0.558803368;385.081003084;2021-11-30 13:24:40.611;2.37;2.66;3.88;3.53;3.23;3.06;5.11;2.14
0.558813819;385.984003115;2021-11-30 13:24:41.514;2.43;2.66;3.88;3.53;3.23;3.06;5.11;2.14
0.558814005;386.000003330;2021-11-30 13:24:41.530;2.43;2.61;3.88;3.53;3.23;3.06;5.11;2.14
0.558814387;386.033003302;2021-11-30 13:24:41.563;2.43;2.61;3.88;3.47;3.23;3.06;5.11;2.14
0.558814572;386.049002888;2021-11-30 13:24:41.579;2.43;2.61;3.88;3.47;3.17;3.06;5.11;2.14
0.558814931;386.080003147;2021-11-30 13:24:41.610;2.43;2.61;3.88;3.47;3.17;3.06;5.06;2.14
0.558837153;388.000003169;2021-11-30 13:24:43.530;2.43;2.53;3.88;3.47;3.17;3.06;5.06;2.14
0.558848924;389.017003159;2021-11-30 13:24:44.547;2.43;2.53;3.82;3.47;3.17;3.06;5.06;2.14
0.558849109;389.033003374;2021-11-30 13:24:44.563;2.43;2.53;3.82;3.41;3.17;3.06;5.06;2.14
0.558849664;389.081003390;2021-11-30 13:24:44.611;2.43;2.53;3.82;3.41;3.17;3.06;4.99;2.14
0.558871887;391.001003412;2021-11-30 13:24:46.531;2.43;2.44;3.82;3.41;3.17;3.06;4.99;2.14
0.558872813;391.081003229;2021-11-30 13:24:46.611;2.43;2.44;3.82;3.41;3.17;3.06;4.92;2.14
0.558883449;392.000003475;2021-11-30 13:24:47.530;2.43;2.38;3.82;3.41;3.17;3.06;4.92;2.14
0.558884016;392.049003033;2021-11-30 13:24:47.579;2.43;2.38;3.82;3.41;3.11;3.06;4.92;2.14
0.558895278;393.022003061;2021-11-30 13:24:48.552;2.43;2.38;3.76;3.41;3.11;3.06;4.92;2.14
0.558895475;393.039003447;2021-11-30 13:24:48.569;2.43;2.38;3.76;3.35;3.11;3.06;4.92;2.14
0.558907535;394.081003302;2021-11-30 13:24:49.611;2.43;2.38;3.76;3.35;3.11;3.06;4.84;2.14
0.558941516;397.017003143;2021-11-30 13:24:52.547;2.43;2.38;3.7;3.35;3.11;3.06;4.84;2.14
0.558941701;397.033003358;2021-11-30 13:24:52.563;2.43;2.38;3.7;3.29;3.11;3.06;4.84;2.14
0.558941887;397.049002945;2021-11-30 13:24:52.579;2.43;2.38;3.7;3.29;3.05;3.06;4.84;2.14
0.558942257;397.081003375;2021-11-30 13:24:52.611;2.43;2.38;3.7;3.29;3.05;3.06;4.77;2.14
0.558964468;399.000003225;2021-11-30 13:24:54.530;2.43;2.3;3.7;3.29;3.05;3.06;4.77;2.14
0.558965394;399.080003043;2021-11-30 13:24:54.610;2.43;2.3;3.7;3.29;3.05;3.06;4.71;2.14
0.558976238;400.017003216;2021-11-30 13:24:55.547;2.43;2.3;3.65;3.29;3.05;3.06;4.71;2.14
0.558987998;401.033003036;2021-11-30 13:24:56.563;2.43;2.3;3.65;3.22;3.05;3.06;4.71;2.14
0.558999190;402.000003298;2021-11-30 13:24:57.530;2.43;2.24;3.65;3.22;3.05;3.06;4.71;2.14
0.558999757;402.049003485;2021-11-30 13:24:57.579;2.43;2.24;3.65;3.22;2.99;3.06;4.71;2.14
0.559000127;402.081003286;2021-11-30 13:24:57.611;2.43;2.24;3.65;3.22;2.99;3.06;4.63;2.14
0.559022523;404.016003352;2021-11-30 13:24:59.546;2.43;2.24;3.59;3.22;2.99;3.06;4.63;2.14
0.559034294;405.033003343;2021-11-30 13:25:00.563;2.43;2.24;3.59;3.16;2.99;3.06;4.63;2.14
0.559046505;406.088002901;2021-11-30 13:25:01.618;2.43;2.24;3.59;3.16;2.99;3.06;4.54;2.14
0.559057627;407.049003396;2021-11-30 13:25:02.579;2.43;2.24;3.59;3.16;2.94;3.06;4.54;2.14
0.559068831;408.017003200;2021-11-30 13:25:03.547;2.43;2.24;3.53;3.16;2.94;3.06;4.54;2.14
0.559080602;409.034003191;2021-11-30 13:25:04.564;2.43;2.24;3.53;3.1;2.94;3.06;4.54;2.14
0.559092731;410.082003441;2021-11-30 13:25:05.612;2.43;2.24;3.53;3.1;2.94;3.06;4.45;2.14
0.559115127;412.017003507;2021-11-30 13:25:07.547;2.43;2.24;3.47;3.1;2.94;3.06;4.45;2.14
0.559126887;413.033003327;2021-11-30 13:25:08.563;2.43;2.24;3.47;3.04;2.94;3.06;4.45;2.14
0.559127072;413.049002913;2021-11-30 13:25:08.579;2.43;2.24;3.47;3.04;2.88;3.06;4.45;2.14
0.559138079;414.000002960;2021-11-30 13:25:09.530;2.43;2.19;3.47;3.04;2.88;3.06;4.45;2.14
0.559139016;414.081002948;2021-11-30 13:25:09.611;2.43;2.19;3.47;3.04;2.88;3.06;4.36;2.14
0.559161424;416.017003184;2021-11-30 13:25:11.547;2.43;2.19;3.42;3.04;2.88;3.06;4.36;2.14
0.559173553;417.065003434;2021-11-30 13:25:12.595;2.43;2.19;3.42;3.04;2.88;3.01;4.36;2.14
0.559173750;417.082003191;2021-11-30 13:25:12.612;2.43;2.19;3.42;3.04;2.88;3.01;4.31;2.14
0.559184757;418.033003238;2021-11-30 13:25:13.563;2.43;2.19;3.42;2.98;2.88;3.01;4.31;2.14
0.559196586;419.055003453;2021-11-30 13:25:14.585;2.43;2.19;3.42;2.98;2.82;3.01;4.31;2.14
0.559208461;420.081003093;2021-11-30 13:25:15.611;2.43;2.19;3.42;2.98;2.82;3.01;4.25;2.14
0.559219097;421.000003339;2021-11-30 13:25:16.530;2.43;2.12;3.42;2.98;2.82;3.01;4.25;2.14
0.559219294;421.017003096;2021-11-30 13:25:16.547;2.43;2.12;3.36;2.98;2.82;3.01;4.25;2.14
0.559231053;422.033002916;2021-11-30 13:25:17.563;2.43;2.12;3.36;2.92;2.82;3.01;4.25;2.14
0.559243183;423.081003166;2021-11-30 13:25:18.611;2.43;2.12;3.36;2.92;2.82;3.01;4.18;2.14
0.559243368;423.097003381;2021-11-30 13:25:18.627;2.43;2.12;3.36;2.92;2.82;3.01;4.18;2.09
0.559253819;424.000003412;2021-11-30 13:25:19.530;2.43;2.07;3.36;2.92;2.82;3.01;4.18;2.09
0.559265972;425.050003374;2021-11-30 13:25:20.580;2.43;2.07;3.36;2.92;2.76;3.01;4.18;2.09
0.559277164;426.017003007;2021-11-30 13:25:21.547;2.43;2.07;3.3;2.92;2.76;3.01;4.18;2.09
0.559277905;426.081003239;2021-11-30 13:25:21.611;2.43;2.07;3.3;2.92;2.76;3.01;4.12;2.09
0.559288924;427.033003456;2021-11-30 13:25:22.563;2.43;2.07;3.3;2.86;2.76;3.01;4.12;2.09
0.559324201;430.081002916;2021-11-30 13:25:25.611;2.43;2.07;3.3;2.86;2.76;3.01;4.04;2.09
0.559335035;431.017002919;2021-11-30 13:25:26.547;2.43;2.07;3.24;2.86;2.76;3.01;4.04;2.09
0.559346863;432.039003134;2021-11-30 13:25:27.569;2.43;2.07;3.24;2.8;2.76;3.01;4.04;2.09
0.559347049;432.055003349;2021-11-30 13:25:27.585;2.43;2.07;3.24;2.8;2.7;3.01;4.04;2.09
0.559369560;434.000003235;2021-11-30 13:25:29.530;2.43;2.01;3.24;2.8;2.7;3.01;4.04;2.09
0.559370312;434.065003008;2021-11-30 13:25:29.595;2.43;2.01;3.24;2.8;2.7;2.95;4.04;2.09
0.559370498;434.081003223;2021-11-30 13:25:29.611;2.43;2.01;3.24;2.8;2.7;2.95;3.97;2.09
0.559381331;435.017003225;2021-11-30 13:25:30.547;2.43;2.01;3.19;2.8;2.7;2.95;3.97;2.09
0.559404664;437.033003279;2021-11-30 13:25:32.563;2.43;2.01;3.19;2.73;2.7;2.95;3.97;2.09
0.559404861;437.050003036;2021-11-30 13:25:32.580;2.43;2.01;3.19;2.73;2.65;2.95;3.97;2.09
0.559416794;438.081002901;2021-11-30 13:25:33.611;2.43;2.01;3.19;2.73;2.65;2.95;3.9;2.09
0.559416991;438.098003286;2021-11-30 13:25:33.628;2.43;2.01;3.19;2.73;2.65;2.95;3.9;2.03
0.559439005;440.000003380;2021-11-30 13:25:35.530;2.43;1.95;3.19;2.73;2.65;2.95;3.9;2.03
0.559439190;440.016002966;2021-11-30 13:25:35.546;2.43;1.95;3.13;2.73;2.65;2.95;3.9;2.03
0.559463090;442.081003207;2021-11-30 13:25:37.611;2.43;1.95;3.13;2.73;2.65;2.95;3.83;2.03
0.559474097;443.032003254;2021-11-30 13:25:38.562;2.43;1.95;3.13;2.67;2.65;2.95;3.83;2.03
0.559497130;445.022003273;2021-11-30 13:25:40.552;2.43;1.95;3.07;2.67;2.65;2.95;3.83;2.03
0.559497512;445.055003245;2021-11-30 13:25:40.585;2.43;1.95;3.07;2.67;2.58;2.95;3.83;2.03
0.559509201;446.065003298;2021-11-30 13:25:41.595;2.43;1.95;3.07;2.67;2.58;2.9;3.83;2.03
0.559509387;446.081003513;2021-11-30 13:25:41.611;2.43;1.95;3.07;2.67;2.58;2.9;3.77;2.03
0.559543553;449.033002941;2021-11-30 13:25:44.563;2.43;1.95;3.07;2.6;2.58;2.9;3.77;2.03
0.559554560;449.984002988;2021-11-30 13:25:45.514;2.38;1.95;3.07;2.6;2.58;2.9;3.77;2.03
0.559555671;450.080003021;2021-11-30 13:25:45.610;2.38;1.95;3.07;2.6;2.58;2.9;3.71;2.03
0.559566505;451.016003023;2021-11-30 13:25:46.546;2.38;1.95;3.01;2.6;2.58;2.9;3.71;2.03
0.559578461;452.049003229;2021-11-30 13:25:47.579;2.38;1.95;3.01;2.6;2.53;2.9;3.71;2.03
0.559601424;454.033003481;2021-11-30 13:25:49.563;2.38;1.95;3.01;2.55;2.53;2.9;3.71;2.03
0.559601979;454.081003498;2021-11-30 13:25:49.611;2.38;1.95;3.01;2.55;2.53;2.9;3.65;2.03
0.559602164;454.097003084;2021-11-30 13:25:49.627;2.38;1.95;3.01;2.55;2.53;2.9;3.65;1.97
0.559635961;457.017003339;2021-11-30 13:25:52.547;2.38;1.95;2.95;2.55;2.53;2.9;3.65;1.97
0.559648356;458.088003112;2021-11-30 13:25:53.618;2.38;1.95;2.95;2.55;2.53;2.9;3.59;1.97
0.559659664;459.065003194;2021-11-30 13:25:54.595;2.38;1.95;2.95;2.55;2.53;2.84;3.59;1.97
0.559671053;460.049003213;2021-11-30 13:25:55.579;2.38;1.95;2.95;2.55;2.47;2.84;3.59;1.97
0.559682442;461.033003232;2021-11-30 13:25:56.563;2.38;1.95;2.95;2.49;2.47;2.84;3.59;1.97
0.559693831;462.017003251;2021-11-30 13:25:57.547;2.38;1.95;2.9;2.49;2.47;2.84;3.59;1.97
0.559694572;462.081003482;2021-11-30 13:25:57.611;2.38;1.95;2.9;2.49;2.47;2.84;3.53;1.97
0.559740312;466.033003143;2021-11-30 13:26:01.563;2.38;1.95;2.9;2.44;2.47;2.84;3.53;1.97
0.559740498;466.049003358;2021-11-30 13:26:01.579;2.38;1.95;2.9;2.44;2.42;2.84;3.53;1.97
0.559740868;466.081003160;2021-11-30 13:26:01.611;2.38;1.95;2.9;2.44;2.42;2.84;3.47;1.97
0.559741053;466.097003374;2021-11-30 13:26:01.627;2.38;1.95;2.9;2.44;2.42;2.84;3.47;1.92
0.559763275;468.017003396;2021-11-30 13:26:03.547;2.38;1.95;2.84;2.44;2.42;2.84;3.47;1.92
0.559787176;470.082003008;2021-11-30 13:26:05.612;2.38;1.95;2.84;2.44;2.42;2.84;3.42;1.92
0.559809375;472.000003317;2021-11-30 13:26:07.530;2.38;1.9;2.84;2.44;2.42;2.84;3.42;1.92
0.559810116;472.064002919;2021-11-30 13:26:07.594;2.38;1.9;2.84;2.44;2.42;2.78;3.42;1.92
0.559820764;472.984003335;2021-11-30 13:26:08.514;2.32;1.9;2.84;2.44;2.42;2.78;3.42;1.92
0.559821319;473.032003352;2021-11-30 13:26:08.562;2.32;1.9;2.84;2.38;2.42;2.78;3.42;1.92
0.559844294;475.017003146;2021-11-30 13:26:10.547;2.32;1.9;2.78;2.38;2.42;2.78;3.42;1.92
0.559844664;475.049002948;2021-11-30 13:26:10.579;2.32;1.9;2.78;2.38;2.36;2.78;3.42;1.92
0.559845035;475.081003377;2021-11-30 13:26:10.611;2.32;1.9;2.78;2.38;2.36;2.78;3.36;1.92
0.559902905;480.081003289;2021-11-30 13:26:15.611;2.32;1.9;2.78;2.38;2.36;2.78;3.3;1.92
0.559913924;481.033003506;2021-11-30 13:26:16.563;2.32;1.9;2.78;2.32;2.36;2.78;3.3;1.92
0.559914676;481.098003280;2021-11-30 13:26:16.628;2.32;1.9;2.78;2.32;2.36;2.78;3.3;1.86
0.559925312;482.017002897;2021-11-30 13:26:17.547;2.32;1.9;2.72;2.32;2.36;2.78;3.3;1.86
0.559960394;485.048003229;2021-11-30 13:26:20.578;2.32;1.9;2.72;2.32;2.3;2.78;3.3;1.86
0.559960590;485.065002986;2021-11-30 13:26:20.595;2.32;1.9;2.72;2.32;2.3;2.72;3.3;1.86
0.559960775;485.081003200;2021-11-30 13:26:20.611;2.32;1.9;2.72;2.32;2.3;2.72;3.24;1.86
0.559994745;488.016003500;2021-11-30 13:26:23.546;2.32;1.9;2.67;2.32;2.3;2.72;3.24;1.86
0.559994942;488.033003257;2021-11-30 13:26:23.563;2.32;1.9;2.67;2.26;2.3;2.72;3.24;1.86
0.560018657;490.082003283;2021-11-30 13:26:25.612;2.32;1.9;2.67;2.26;2.3;2.72;3.18;1.86
0.560064572;494.049002988;2021-11-30 13:26:29.579;2.32;1.9;2.67;2.26;2.24;2.72;3.18;1.86
0.560064942;494.081003418;2021-11-30 13:26:29.611;2.32;1.9;2.67;2.26;2.24;2.72;3.13;1.86
0.560065127;494.097003005;2021-11-30 13:26:29.627;2.32;1.9;2.67;2.26;2.24;2.72;3.13;1.81
0.560075394;494.984003449;2021-11-30 13:26:30.514;2.26;1.9;2.67;2.26;2.24;2.72;3.13;1.81
0.560087350;496.017003026;2021-11-30 13:26:31.547;2.26;1.9;2.61;2.26;2.24;2.72;3.13;1.81
0.560087905;496.065003042;2021-11-30 13:26:31.595;2.26;1.9;2.61;2.26;2.24;2.67;3.13;1.81
0.560099178;497.039003241;2021-11-30 13:26:32.569;2.26;1.9;2.61;2.2;2.24;2.67;3.13;1.81
0.560134398;500.082003106;2021-11-30 13:26:35.612;2.26;1.9;2.61;2.2;2.24;2.67;3.07;1.81
0.560168738;503.049003206;2021-11-30 13:26:38.579;2.26;1.9;2.61;2.2;2.19;2.67;3.07;1.81
0.560179745;504.000003253;2021-11-30 13:26:39.530;2.26;1.84;2.61;2.2;2.19;2.67;3.07;1.81
0.560179942;504.017003010;2021-11-30 13:26:39.547;2.26;1.84;2.55;2.2;2.19;2.67;3.07;1.81
0.560180127;504.033003225;2021-11-30 13:26:39.563;2.26;1.84;2.55;2.15;2.19;2.67;3.07;1.81
0.560203843;506.082003251;2021-11-30 13:26:41.612;2.26;1.84;2.55;2.15;2.19;2.67;3.01;1.81
0.560227188;508.099003475;2021-11-30 13:26:43.629;2.26;1.84;2.55;2.15;2.19;2.67;3.01;1.76
0.560238368;509.065002938;2021-11-30 13:26:44.595;2.26;1.84;2.55;2.15;2.19;2.61;3.01;1.76
0.560272535;512.017002994;2021-11-30 13:26:47.547;2.26;1.84;2.49;2.15;2.19;2.61;3.01;1.76
0.560273275;512.081003226;2021-11-30 13:26:47.611;2.26;1.84;2.49;2.15;2.19;2.61;2.95;1.76
0.560284294;513.033003443;2021-11-30 13:26:48.563;2.26;1.84;2.49;2.09;2.19;2.61;2.95;1.76
0.560296053;514.049003263;2021-11-30 13:26:49.579;2.26;1.84;2.49;2.09;2.13;2.61;2.95;1.76
0.560330023;516.984002934;2021-11-30 13:26:52.514;2.2;1.84;2.49;2.09;2.13;2.61;2.95;1.76
0.560342731;518.082002913;2021-11-30 13:26:53.612;2.2;1.84;2.49;2.09;2.13;2.61;2.89;1.76
0.560365127;520.017002979;2021-11-30 13:26:55.547;2.2;1.84;2.43;2.09;2.13;2.61;2.89;1.76
0.560388831;522.065003462;2021-11-30 13:26:57.595;2.2;1.84;2.43;2.09;2.13;2.55;2.89;1.76
0.560389201;522.097003264;2021-11-30 13:26:57.627;2.2;1.84;2.43;2.09;2.13;2.55;2.89;1.71
0.560400104;523.039003032;2021-11-30 13:26:58.569;2.2;1.84;2.43;2.03;2.13;2.55;2.89;1.71
0.560412164;524.081002888;2021-11-30 13:26:59.611;2.2;1.84;2.43;2.03;2.13;2.55;2.84;1.71
0.560434942;526.049002925;2021-11-30 13:27:01.579;2.2;1.84;2.43;2.03;2.07;2.55;2.84;1.71
0.560457720;528.017002963;2021-11-30 13:27:03.547;2.2;1.84;2.38;2.03;2.07;2.55;2.84;1.71
0.560481609;530.081003033;2021-11-30 13:27:05.611;2.2;1.84;2.38;2.03;2.07;2.55;2.78;1.71
0.560492245;531.000003278;2021-11-30 13:27:06.530;2.2;1.79;2.38;2.03;2.07;2.55;2.78;1.71
0.560515775;533.033003089;2021-11-30 13:27:08.563;2.2;1.79;2.38;1.97;2.07;2.55;2.78;1.71
0.560538356;534.984003370;2021-11-30 13:27:10.514;2.15;1.79;2.38;1.97;2.07;2.55;2.78;1.71
0.560550949;536.072002900;2021-11-30 13:27:11.602;2.15;1.79;2.38;1.97;2.07;2.49;2.78;1.71
0.560573831;538.049003216;2021-11-30 13:27:13.579;2.15;1.79;2.38;1.97;2.01;2.49;2.78;1.71
0.560574213;538.082003188;2021-11-30 13:27:13.612;2.15;1.79;2.38;1.97;2.01;2.49;2.72;1.71
0.560574398;538.098003403;2021-11-30 13:27:13.628;2.15;1.79;2.38;1.97;2.01;2.49;2.72;1.66
0.560585035;539.017003020;2021-11-30 13:27:14.547;2.15;1.79;2.32;1.97;2.01;2.49;2.72;1.66
0.560631516;543.033002912;2021-11-30 13:27:18.563;2.15;1.79;2.32;1.92;2.01;2.49;2.72;1.66
0.560643657;544.082003333;2021-11-30 13:27:19.612;2.15;1.79;2.32;1.92;2.01;2.49;2.67;1.66
0.560678194;547.066003191;2021-11-30 13:27:22.596;2.15;1.79;2.32;1.92;2.01;2.44;2.67;1.66
0.560689201;548.017003238;2021-11-30 13:27:23.547;2.15;1.79;2.26;1.92;2.01;2.44;2.67;1.66
0.560736238;552.081003146;2021-11-30 13:27:27.611;2.15;1.79;2.26;1.92;2.01;2.44;2.61;1.66
0.560747431;553.048003408;2021-11-30 13:27:28.578;2.15;1.79;2.26;1.92;1.95;2.44;2.61;1.66
0.560770405;555.033003203;2021-11-30 13:27:30.563;2.15;1.79;2.26;1.86;1.95;2.44;2.61;1.66
0.560792986;556.984003484;2021-11-30 13:27:32.514;2.09;1.79;2.26;1.86;1.95;2.44;2.61;1.66
0.560804745;558.000003304;2021-11-30 13:27:33.530;2.09;1.74;2.26;1.86;1.95;2.44;2.61;1.66
0.560805856;558.096003336;2021-11-30 13:27:33.626;2.09;1.74;2.26;1.86;1.95;2.44;2.61;1.6
0.560828090;560.017002899;2021-11-30 13:27:35.547;2.09;1.74;2.2;1.86;1.95;2.44;2.61;1.6
0.560828831;560.081003131;2021-11-30 13:27:35.611;2.09;1.74;2.2;1.86;1.95;2.44;2.55;1.6
0.560851794;562.065003383;2021-11-30 13:27:37.595;2.09;1.74;2.2;1.86;1.95;2.38;2.55;1.6
0.560886343;565.050003411;2021-11-30 13:27:40.580;2.09;1.74;2.2;1.86;1.9;2.38;2.55;1.6
0.560897720;566.033003260;2021-11-30 13:27:41.563;2.09;1.74;2.2;1.81;1.9;2.38;2.55;1.6
0.560932245;569.016002947;2021-11-30 13:27:44.546;2.09;1.74;2.15;1.81;1.9;2.38;2.55;1.6
0.560932998;569.081003349;2021-11-30 13:27:44.611;2.09;1.74;2.15;1.81;1.9;2.38;2.49;1.6
0.561014039;576.083003440;2021-11-30 13:27:51.613;2.09;1.74;2.15;1.81;1.9;2.38;2.44;1.6
0.561014225;576.099003026;2021-11-30 13:27:51.629;2.09;1.74;2.15;1.81;1.9;2.38;2.44;1.55
0.561025035;577.033003316;2021-11-30 13:27:52.563;2.09;1.74;2.15;1.76;1.9;2.38;2.44;1.55
0.561025405;577.065003118;2021-11-30 13:27:52.595;2.09;1.74;2.15;1.76;1.9;2.32;2.44;1.55
0.561059190;579.984003202;2021-11-30 13:27:55.514;2.03;1.74;2.15;1.76;1.9;2.32;2.44;1.55
0.561059942;580.049002975;2021-11-30 13:27:55.579;2.03;1.74;2.15;1.76;1.84;2.32;2.44;1.55
0.561071146;581.017003408;2021-11-30 13:27:56.547;2.03;1.74;2.09;1.76;1.84;2.32;2.44;1.55
0.561105671;584.000003095;2021-11-30 13:27:59.530;2.03;1.69;2.09;1.76;1.84;2.32;2.44;1.55
0.561129769;586.082003093;2021-11-30 13:28:01.612;2.03;1.69;2.09;1.76;1.84;2.32;2.38;1.55
0.561175498;590.033003212;2021-11-30 13:28:05.563;2.03;1.69;2.09;1.71;1.84;2.32;2.38;1.55
0.561210035;593.017003070;2021-11-30 13:28:08.547;2.03;1.69;2.03;1.71;1.84;2.32;2.38;1.55
0.561210590;593.065003086;2021-11-30 13:28:08.595;2.03;1.69;2.03;1.71;1.84;2.26;2.38;1.55
0.561221979;594.049003105;2021-11-30 13:28:09.579;2.03;1.69;2.03;1.71;1.79;2.26;2.38;1.55
0.561233924;595.081003140;2021-11-30 13:28:10.611;2.03;1.69;2.03;1.71;1.79;2.26;2.32;1.55
0.561234120;595.098002897;2021-11-30 13:28:10.628;2.03;1.69;2.03;1.71;1.79;2.26;2.32;1.5
0.561336968;603.984003155;2021-11-30 13:28:19.514;1.97;1.69;2.03;1.71;1.79;2.26;2.32;1.5
0.561337535;604.033003342;2021-11-30 13:28:19.563;1.97;1.69;2.03;1.66;1.79;2.26;2.32;1.5
0.561361250;606.082003367;2021-11-30 13:28:21.612;1.97;1.69;2.03;1.66;1.79;2.26;2.26;1.5
0.561383634;608.016003262;2021-11-30 13:28:23.546;1.97;1.69;1.97;1.66;1.79;2.26;2.26;1.5
0.561395602;609.050003010;2021-11-30 13:28:24.580;1.97;1.69;1.97;1.66;1.74;2.26;2.26;1.5
0.561395787;609.066003225;2021-11-30 13:28:24.596;1.97;1.69;1.97;1.66;1.74;2.2;2.26;1.5
0.561429745;612.000003354;2021-11-30 13:28:27.530;1.97;1.64;1.97;1.66;1.74;2.2;2.26;1.5
0.561488565;617.082003424;2021-11-30 13:28:32.612;1.97;1.64;1.97;1.66;1.74;2.2;2.2;1.5
0.561500324;618.098003244;2021-11-30 13:28:33.628;1.97;1.64;1.97;1.66;1.74;2.2;2.2;1.45
0.561522535;620.017003095;2021-11-30 13:28:35.547;1.97;1.64;1.92;1.66;1.74;2.2;2.2;1.45
0.561534294;621.033002915;2021-11-30 13:28:36.563;1.97;1.64;1.92;1.6;1.74;2.2;2.2;1.45
0.561557812;623.065003184;2021-11-30 13:28:38.595;1.97;1.64;1.92;1.6;1.74;2.15;2.2;1.45
0.561580775;625.049003436;2021-11-30 13:28:40.579;1.97;1.64;1.92;1.6;1.69;2.15;2.2;1.45
0.561591597;625.984003268;2021-11-30 13:28:41.514;1.92;1.64;1.92;1.6;1.69;2.15;2.2;1.45
0.561604294;627.081003077;2021-11-30 13:28:42.611;1.92;1.64;1.92;1.6;1.69;2.15;2.15;1.45
0.561696146;635.017003458;2021-11-30 13:28:50.547;1.92;1.64;1.86;1.6;1.69;2.15;2.15;1.45
0.561719479;637.033003512;2021-11-30 13:28:52.563;1.92;1.64;1.86;1.55;1.69;2.15;2.15;1.45
0.561743194;639.082002909;2021-11-30 13:28:54.612;1.92;1.64;1.86;1.55;1.69;2.15;2.09;1.45
0.561754954;640.098003358;2021-11-30 13:28:55.628;1.92;1.64;1.86;1.55;1.69;2.15;2.09;1.4
0.561765961;641.049003405;2021-11-30 13:28:56.579;1.92;1.64;1.86;1.55;1.64;2.15;2.09;1.4
0.561777720;642.065003225;2021-11-30 13:28:57.595;1.92;1.64;1.86;1.55;1.64;2.09;2.09;1.4
0.561811690;645.000002896;2021-11-30 13:29:00.530;1.92;1.58;1.86;1.55;1.64;2.09;2.09;1.4
0.561846609;648.017003354;2021-11-30 13:29:03.547;1.92;1.58;1.81;1.55;1.64;2.09;2.09;1.4
0.561904734;653.039003247;2021-11-30 13:29:08.569;1.92;1.58;1.81;1.5;1.64;2.09;2.09;1.4
0.561905301;653.088003434;2021-11-30 13:29:08.618;1.92;1.58;1.81;1.5;1.64;2.09;2.03;1.4
0.561938819;655.984003366;2021-11-30 13:29:11.514;1.86;1.58;1.81;1.5;1.64;2.09;2.03;1.4
0.561986053;660.065003032;2021-11-30 13:29:15.595;1.86;1.58;1.81;1.5;1.64;2.03;2.03;1.4
0.562031794;664.017003322;2021-11-30 13:29:19.547;1.86;1.58;1.76;1.5;1.64;2.03;2.03;1.4
0.562043738;665.049003357;2021-11-30 13:29:20.579;1.86;1.58;1.76;1.5;1.58;2.03;2.03;1.4
0.562055694;666.082002934;2021-11-30 13:29:21.612;1.86;1.58;1.76;1.5;1.58;2.03;1.97;1.4
