Time (of day);Time (seconds);Time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.457955833;0.000028969;2021-11-24 10:59:27.384;23.52;23.36;23.08;23.72;24.2;25.46;28.68;69.1
0.457956019;0.016028555;2021-11-24 10:59:27.400;23.52;23.36;23.08;23.72;24.2;25.46;28.68;71.48
0.457966493;0.921028927;2021-11-24 10:59:28.305;23.52;23.44;23.08;23.72;24.2;25.46;28.68;71.48
0.457967060;0.970029114;2021-11-24 10:59:28.354;23.52;23.44;23.08;23.72;24.26;25.46;28.68;71.48
0.457967245;0.986028700;2021-11-24 10:59:28.370;23.52;23.44;23.08;23.72;24.26;25.68;28.68;71.48
0.457967431;1.002028915;2021-11-24 10:59:28.386;23.52;23.44;23.08;23.72;24.26;25.68;29.24;71.48
0.457967616;1.018028502;2021-11-24 10:59:28.402;23.52;23.44;23.08;23.72;24.26;25.68;29.24;74.08
0.457978252;1.937028747;2021-11-24 10:59:29.321;23.52;23.44;23.16;23.72;24.26;25.68;29.24;74.08
0.457978449;1.954028504;2021-11-24 10:59:29.338;23.52;23.44;23.16;23.8;24.26;25.68;29.24;74.08
0.457978634;1.970028719;2021-11-24 10:59:29.354;23.52;23.44;23.16;23.8;24.32;25.68;29.24;74.08
0.457978819;1.986028934;2021-11-24 10:59:29.370;23.52;23.44;23.16;23.8;24.32;25.76;29.24;74.08
0.457979005;2.002028521;2021-11-24 10:59:29.386;23.52;23.44;23.16;23.8;24.32;25.76;29.5;74.08
0.457979190;2.018028736;2021-11-24 10:59:29.402;23.52;23.44;23.16;23.8;24.32;25.76;29.5;79.58
0.457989444;2.904029009;2021-11-24 10:59:30.288;23.58;23.44;23.16;23.8;24.32;25.76;29.5;79.58
0.457989630;2.920028596;2021-11-24 10:59:30.304;23.58;23.52;23.16;23.8;24.32;25.76;29.5;79.58
0.457990370;2.984028827;2021-11-24 10:59:30.368;23.58;23.52;23.16;23.8;24.32;25.86;29.5;79.58
0.457990556;3.000029042;2021-11-24 10:59:30.384;23.58;23.52;23.16;23.8;24.32;25.86;29.78;79.58
0.457990741;3.016028628;2021-11-24 10:59:30.400;23.58;23.52;23.16;23.8;24.32;25.86;29.78;82.34
0.458001586;3.953028801;2021-11-24 10:59:31.337;23.58;23.52;23.16;23.88;24.32;25.86;29.78;82.34
0.458001771;3.969029016;2021-11-24 10:59:31.353;23.58;23.52;23.16;23.88;24.44;25.86;29.78;82.34
0.458001956;3.985028603;2021-11-24 10:59:31.369;23.58;23.52;23.16;23.88;24.44;25.96;29.78;82.34
0.458002141;4.001028817;2021-11-24 10:59:31.385;23.58;23.52;23.16;23.88;24.44;25.96;30.06;82.34
0.458002326;4.017029032;2021-11-24 10:59:31.401;23.58;23.52;23.16;23.88;24.44;25.96;30.06;85.04
0.458012975;4.937028820;2021-11-24 10:59:32.321;23.58;23.52;23.22;23.88;24.44;25.96;30.06;85.04
0.458013160;4.953029035;2021-11-24 10:59:32.337;23.58;23.52;23.22;23.98;24.44;25.96;30.06;85.04
0.458013530;4.985028836;2021-11-24 10:59:32.369;23.58;23.52;23.22;23.98;24.44;26.16;30.06;85.04
0.458013715;5.001029051;2021-11-24 10:59:32.385;23.58;23.52;23.22;23.98;24.44;26.16;30.62;85.04
0.458013889;5.016029096;2021-11-24 10:59:32.400;23.58;23.52;23.22;23.98;24.44;26.16;30.62;87.54
0.458024167;5.904029082;2021-11-24 10:59:33.288;23.66;23.52;23.22;23.98;24.44;26.16;30.62;87.54
0.458024352;5.920028668;2021-11-24 10:59:33.304;23.66;23.6;23.22;23.98;24.44;26.16;30.62;87.54
0.458025278;6.000029114;2021-11-24 10:59:33.384;23.66;23.6;23.22;23.98;24.44;26.16;30.82;87.54
0.458025463;6.016028701;2021-11-24 10:59:33.400;23.66;23.6;23.22;23.98;24.44;26.16;30.82;93.42
0.458036701;6.987029016;2021-11-24 10:59:34.371;23.66;23.6;23.22;23.98;24.44;26.28;30.82;93.42
0.458036887;7.003028603;2021-11-24 10:59:34.387;23.66;23.6;23.22;23.98;24.44;26.28;31.14;93.42
0.458037072;7.019028818;2021-11-24 10:59:34.403;23.66;23.6;23.22;23.98;24.44;26.28;31.14;96.34
0.458047697;7.937028893;2021-11-24 10:59:35.321;23.66;23.6;23.3;23.98;24.44;26.28;31.14;96.34
0.458048090;7.971029035;2021-11-24 10:59:35.355;23.66;23.6;23.3;23.98;24.56;26.28;31.14;96.34
0.458048275;7.987028621;2021-11-24 10:59:35.371;23.66;23.6;23.3;23.98;24.56;26.36;31.14;96.34
0.458048449;8.002028666;2021-11-24 10:59:35.386;23.66;23.6;23.3;23.98;24.56;26.36;31.44;96.34
0.458048634;8.018028881;2021-11-24 10:59:35.402;23.66;23.6;23.3;23.98;24.56;26.36;31.44;99.32
0.458058889;8.904028526;2021-11-24 10:59:36.288;23.72;23.6;23.3;23.98;24.56;26.36;31.44;99.32
0.458059074;8.920028741;2021-11-24 10:59:36.304;23.72;23.7;23.3;23.98;24.56;26.36;31.44;99.32
0.458059259;8.936028956;2021-11-24 10:59:36.320;23.72;23.7;23.36;23.98;24.56;26.36;31.44;99.32
0.458059444;8.952028542;2021-11-24 10:59:36.336;23.72;23.7;23.36;24.08;24.56;26.36;31.44;99.32
0.458059630;8.968028757;2021-11-24 10:59:36.352;23.72;23.7;23.36;24.08;24.64;26.36;31.44;99.32
0.458059815;8.984028972;2021-11-24 10:59:36.368;23.72;23.7;23.36;24.08;24.64;26.6;31.44;99.32
0.458060000;9.000028558;2021-11-24 10:59:36.384;23.72;23.7;23.36;24.08;24.64;26.6;32.08;99.32
0.458060185;9.016028773;2021-11-24 10:59:36.400;23.72;23.7;23.36;24.08;24.64;26.6;32.08;102.18
0.458070463;9.904028760;2021-11-24 10:59:37.288;23.66;23.7;23.36;24.08;24.64;26.6;32.08;102.18
0.458071400;9.985028748;2021-11-24 10:59:37.369;23.66;23.7;23.36;24.08;24.64;26.7;32.08;102.18
0.458071586;10.001028963;2021-11-24 10:59:37.385;23.66;23.7;23.36;24.08;24.64;26.7;32.48;102.18
0.458071771;10.017028549;2021-11-24 10:59:37.401;23.66;23.7;23.36;24.08;24.64;26.7;32.48;107.96
0.458082049;10.905028535;2021-11-24 10:59:38.289;23.76;23.7;23.36;24.08;24.64;26.7;32.48;107.96
0.458082616;10.954028722;2021-11-24 10:59:38.338;23.76;23.7;23.36;24.14;24.64;26.7;32.48;107.96
0.458082986;10.986028524;2021-11-24 10:59:38.370;23.76;23.7;23.36;24.14;24.64;26.82;32.48;107.96
0.458083171;11.002028738;2021-11-24 10:59:38.386;23.76;23.7;23.36;24.14;24.64;26.82;32.82;107.96
0.458083356;11.018028953;2021-11-24 10:59:38.402;23.76;23.7;23.36;24.14;24.64;26.82;32.82;111.16
0.458094363;11.969029000;2021-11-24 10:59:39.353;23.76;23.7;23.36;24.14;24.7;26.82;32.82;111.16
0.458094549;11.985028587;2021-11-24 10:59:39.369;23.76;23.7;23.36;24.14;24.7;26.92;32.82;111.16
0.458094734;12.001028802;2021-11-24 10:59:39.385;23.76;23.7;23.36;24.14;24.7;26.92;33.16;111.16
0.458094919;12.017029017;2021-11-24 10:59:39.401;23.76;23.7;23.36;24.14;24.7;26.92;33.16;114.46
0.458105937;12.969028605;2021-11-24 10:59:40.353;23.76;23.7;23.36;24.14;24.76;26.92;33.16;114.46
0.458106123;12.985028820;2021-11-24 10:59:40.369;23.76;23.7;23.36;24.14;24.76;27.1;33.16;114.46
0.458106308;13.001029035;2021-11-24 10:59:40.385;23.76;23.7;23.36;24.14;24.76;27.1;33.98;114.46
0.458106493;13.017028622;2021-11-24 10:59:40.401;23.76;23.7;23.36;24.14;24.76;27.1;33.98;118.00
0.458116956;13.921028823;2021-11-24 10:59:41.305;23.76;23.76;23.36;24.14;24.76;27.1;33.98;118.00
0.458117141;13.937029038;2021-11-24 10:59:41.321;23.76;23.76;23.48;24.14;24.76;27.1;33.98;118.00
0.458117326;13.953028624;2021-11-24 10:59:41.337;23.76;23.76;23.48;24.3;24.76;27.1;33.98;118.00
0.458117512;13.969028839;2021-11-24 10:59:41.353;23.76;23.76;23.48;24.3;24.84;27.1;33.98;118.00
0.458117697;13.985029054;2021-11-24 10:59:41.369;23.76;23.76;23.48;24.3;24.84;27.32;33.98;118.00
0.458117882;14.001028641;2021-11-24 10:59:41.385;23.76;23.76;23.48;24.3;24.84;27.32;34.52;118.00
0.458118067;14.017028855;2021-11-24 10:59:41.401;23.76;23.76;23.48;24.3;24.84;27.32;34.52;126.12
0.458128530;14.921029057;2021-11-24 10:59:42.305;23.76;23.82;23.48;24.3;24.84;27.32;34.52;126.12
0.458129282;14.986028830;2021-11-24 10:59:42.370;23.76;23.82;23.48;24.3;24.84;27.38;34.52;126.12
0.458129468;15.002029045;2021-11-24 10:59:42.386;23.76;23.82;23.48;24.3;24.84;27.38;34.92;126.12
0.458129653;15.018028631;2021-11-24 10:59:42.402;23.76;23.82;23.48;24.3;24.84;27.38;34.92;130.32
0.458139907;15.904028905;2021-11-24 10:59:43.288;23.82;23.82;23.48;24.3;24.84;27.38;34.92;130.32
0.458140463;15.952028921;2021-11-24 10:59:43.336;23.82;23.82;23.48;24.46;24.84;27.38;34.92;130.32
0.458140648;15.968028508;2021-11-24 10:59:43.352;23.82;23.82;23.48;24.46;25.04;27.38;34.92;130.32
0.458140833;15.984028722;2021-11-24 10:59:43.368;23.82;23.82;23.48;24.46;25.04;27.52;34.92;130.32
0.458141019;16.000028937;2021-11-24 10:59:43.384;23.82;23.82;23.48;24.46;25.04;27.52;35.38;130.32
0.458141204;16.016028524;2021-11-24 10:59:43.400;23.82;23.82;23.48;24.46;25.04;27.52;35.38;134.72
0.458151481;16.904028510;2021-11-24 10:59:44.288;23.94;23.82;23.48;24.46;25.04;27.52;35.38;134.72
0.458151667;16.920028725;2021-11-24 10:59:44.304;23.94;23.9;23.48;24.46;25.04;27.52;35.38;134.72
0.458152407;16.984028956;2021-11-24 10:59:44.368;23.94;23.9;23.48;24.46;25.04;27.78;35.38;134.72
0.458152593;17.000028543;2021-11-24 10:59:44.384;23.94;23.9;23.48;24.46;25.04;27.78;36.34;134.72
0.458152778;17.016028758;2021-11-24 10:59:44.400;23.94;23.9;23.48;24.46;25.04;27.78;36.34;139.3
0.458163808;17.969028517;2021-11-24 10:59:45.353;23.94;23.9;23.48;24.46;25.1;27.78;36.34;139.3
0.458163993;17.985028732;2021-11-24 10:59:45.369;23.94;23.9;23.48;24.46;25.1;27.9;36.34;139.3
0.458164178;18.001028947;2021-11-24 10:59:45.385;23.94;23.9;23.48;24.46;25.1;27.9;36.84;139.3
0.458164363;18.017028533;2021-11-24 10:59:45.401;23.94;23.9;23.48;24.46;25.1;27.9;36.84;148.9
0.458174826;18.921028735;2021-11-24 10:59:46.305;23.94;24.02;23.48;24.46;25.1;27.9;36.84;148.9
0.458175012;18.937028949;2021-11-24 10:59:46.321;23.94;24.02;23.58;24.46;25.1;27.9;36.84;148.9
0.458175197;18.953028536;2021-11-24 10:59:46.337;23.94;24.02;23.58;24.56;25.1;27.9;36.84;148.9
0.458175382;18.969028751;2021-11-24 10:59:46.353;23.94;24.02;23.58;24.56;25.16;27.9;36.84;148.9
0.458175567;18.985028966;2021-11-24 10:59:46.369;23.94;24.02;23.58;24.56;25.16;28.02;36.84;148.9
0.458175752;19.001028552;2021-11-24 10:59:46.385;23.94;24.02;23.58;24.56;25.16;28.02;37.4;148.9
0.458175937;19.017028767;2021-11-24 10:59:46.401;23.94;24.02;23.58;24.56;25.16;28.02;37.4;154.02
0.458186771;19.953028770;2021-11-24 10:59:47.337;23.94;24.02;23.58;24.64;25.16;28.02;37.4;154.02
0.458186956;19.969028985;2021-11-24 10:59:47.353;23.94;24.02;23.58;24.64;25.26;28.02;37.4;154.02
0.458187141;19.985028571;2021-11-24 10:59:47.369;23.94;24.02;23.58;24.64;25.26;28.16;37.4;154.02
0.458187326;20.001028786;2021-11-24 10:59:47.385;23.94;24.02;23.58;24.64;25.26;28.16;37.92;154.02
0.458187523;20.018028543;2021-11-24 10:59:47.402;23.94;24.02;23.58;24.64;25.26;28.16;37.92;159.66
0.458198738;20.987028517;2021-11-24 10:59:48.371;23.94;24.02;23.58;24.64;25.26;28.38;37.92;159.66
0.458198924;21.003028732;2021-11-24 10:59:48.387;23.94;24.02;23.58;24.64;25.26;28.38;38.92;159.66
0.458199109;21.019028947;2021-11-24 10:59:48.403;23.94;24.02;23.58;24.64;25.26;28.38;38.92;167.22
0.458209363;21.905028592;2021-11-24 10:59:49.289;24.00;24.02;23.58;24.64;25.26;28.38;38.92;167.22
0.458210278;21.984028868;2021-11-24 10:59:49.368;24.00;24.02;23.58;24.64;25.26;28.48;38.92;167.22
0.458210463;22.000029083;2021-11-24 10:59:49.384;24.00;24.02;23.58;24.64;25.26;28.48;39.44;167.22
0.458210648;22.016028669;2021-11-24 10:59:49.400;24.00;24.02;23.58;24.64;25.26;28.48;39.44;218.62
0.458220926;22.904028655;2021-11-24 10:59:50.288;24.1;24.02;23.58;24.64;25.26;28.48;39.44;218.62
0.458221111;22.920028870;2021-11-24 10:59:50.304;24.1;24.1;23.58;24.64;25.26;28.48;39.44;218.62
0.458221852;22.984029102;2021-11-24 10:59:50.368;24.1;24.1;23.58;24.64;25.26;28.6;39.44;218.62
0.458222037;23.000028688;2021-11-24 10:59:50.384;24.1;24.1;23.58;24.64;25.26;28.6;40.02;218.62
0.458222222;23.016028903;2021-11-24 10:59:50.400;24.1;24.1;23.58;24.64;25.26;28.6;40.02;283.34
0.458232882;23.937028861;2021-11-24 10:59:51.321;24.1;24.1;23.7;24.64;25.26;28.6;40.02;283.34
0.458233079;23.954028618;2021-11-24 10:59:51.338;24.1;24.1;23.7;24.72;25.26;28.6;40.02;283.34
0.458233264;23.970028833;2021-11-24 10:59:51.354;24.1;24.1;23.7;24.72;25.38;28.6;40.02;283.34
0.458233449;23.986029048;2021-11-24 10:59:51.370;24.1;24.1;23.7;24.72;25.38;28.8;40.02;283.34
0.458233634;24.002028634;2021-11-24 10:59:51.386;24.1;24.1;23.7;24.72;25.38;28.8;40.66;283.34
0.458233819;24.018028849;2021-11-24 10:59:51.402;24.1;24.1;23.7;24.72;25.38;28.8;40.66;380.04
0.458244259;24.920028709;2021-11-24 10:59:52.304;24.1;24.02;23.7;24.72;25.38;28.8;40.66;380.04
0.458244826;24.969028896;2021-11-24 10:59:52.353;24.1;24.02;23.7;24.72;25.44;28.8;40.66;380.04
0.458245012;24.985029111;2021-11-24 10:59:52.369;24.1;24.02;23.7;24.72;25.44;29.14;40.66;380.04
0.458245197;25.001028697;2021-11-24 10:59:52.385;24.1;24.02;23.7;24.72;25.44;29.14;41.94;380.04
0.458245382;25.017028912;2021-11-24 10:59:52.401;24.1;24.02;23.7;24.72;25.44;29.14;41.94;492.26
0.458256609;25.987029057;2021-11-24 10:59:53.371;24.1;24.02;23.7;24.72;25.44;29.32;41.94;492.26
0.458256794;26.003028644;2021-11-24 10:59:53.387;24.1;24.02;23.7;24.72;25.44;29.32;42.62;492.26
0.458256979;26.019028859;2021-11-24 10:59:53.403;24.1;24.02;23.7;24.72;25.44;29.32;42.62;618.02
0.458267407;26.920028548;2021-11-24 10:59:54.304;24.1;24.12;23.7;24.72;25.44;29.32;42.62;618.02
0.458267789;26.953028520;2021-11-24 10:59:54.337;24.1;24.12;23.7;24.78;25.44;29.32;42.62;618.02
0.458267975;26.969028735;2021-11-24 10:59:54.353;24.1;24.12;23.7;24.78;25.54;29.32;42.62;618.02
0.458268148;26.984028779;2021-11-24 10:59:54.368;24.1;24.12;23.7;24.78;25.54;29.48;42.62;618.02
0.458268333;27.000028994;2021-11-24 10:59:54.384;24.1;24.12;23.7;24.78;25.54;29.48;43.32;618.02
0.458268519;27.016028581;2021-11-24 10:59:54.400;24.1;24.12;23.7;24.78;25.54;29.48;43.32;647.68
0.458279178;27.937028539;2021-11-24 10:59:55.321;24.1;24.12;23.82;24.78;25.54;29.48;43.32;647.68
0.458279363;27.953028754;2021-11-24 10:59:55.337;24.1;24.12;23.82;24.9;25.54;29.48;43.32;647.68
0.458279549;27.969028969;2021-11-24 10:59:55.353;24.1;24.12;23.82;24.9;25.68;29.48;43.32;647.68
0.458279734;27.985028555;2021-11-24 10:59:55.369;24.1;24.12;23.82;24.9;25.68;29.68;43.32;647.68
0.458279919;28.001028770;2021-11-24 10:59:55.385;24.1;24.12;23.82;24.9;25.68;29.68;44.1;647.68
0.458280104;28.017028985;2021-11-24 10:59:55.401;24.1;24.12;23.82;24.9;25.68;29.68;44.1;667.38
0.458290382;28.905028971;2021-11-24 10:59:56.289;24.18;24.12;23.82;24.9;25.68;29.68;44.1;667.38
0.458290567;28.921028558;2021-11-24 10:59:56.305;24.18;24.28;23.82;24.9;25.68;29.68;44.1;667.38
0.458290752;28.937028773;2021-11-24 10:59:56.321;24.18;24.28;23.9;24.9;25.68;29.68;44.1;667.38
0.458290949;28.954028529;2021-11-24 10:59:56.338;24.18;24.28;23.9;25.02;25.68;29.68;44.1;667.38
0.458291134;28.970028744;2021-11-24 10:59:56.354;24.18;24.28;23.9;25.02;25.8;29.68;44.1;667.38
0.458291319;28.986028959;2021-11-24 10:59:56.370;24.18;24.28;23.9;25.02;25.8;30.06;44.1;667.38
0.458291505;29.002028546;2021-11-24 10:59:56.386;24.18;24.28;23.9;25.02;25.8;30.06;45.54;667.38
0.458291690;29.018028761;2021-11-24 10:59:56.402;24.18;24.28;23.9;25.02;25.8;30.06;45.54;672.9
0.458302882;29.985029023;2021-11-24 10:59:57.369;24.18;24.28;23.9;25.02;25.8;30.2;45.54;672.9
0.458303067;30.001028609;2021-11-24 10:59:57.385;24.18;24.28;23.9;25.02;25.8;30.2;46.18;672.9
0.458303264;30.018028994;2021-11-24 10:59:57.402;24.18;24.28;23.9;25.02;25.8;30.2;46.18;661.8
0.458313704;30.920028854;2021-11-24 10:59:58.304;24.18;24.34;23.9;25.02;25.8;30.2;46.18;661.8
0.458314271;30.969029041;2021-11-24 10:59:58.353;24.18;24.34;23.9;25.02;25.92;30.2;46.18;661.8
0.458314456;30.985028628;2021-11-24 10:59:58.369;24.18;24.34;23.9;25.02;25.92;30.4;46.18;661.8
0.458314641;31.001028843;2021-11-24 10:59:58.385;24.18;24.34;23.9;25.02;25.92;30.4;46.84;661.8
0.458314826;31.017029058;2021-11-24 10:59:58.401;24.18;24.34;23.9;25.02;25.92;30.4;46.84;646.62
0.458325104;31.905029044;2021-11-24 10:59:59.289;24.24;24.34;23.9;25.02;25.92;30.4;46.84;646.62
0.458325289;31.921028630;2021-11-24 10:59:59.305;24.24;24.44;23.9;25.02;25.92;30.4;46.84;646.62
0.458325475;31.937028845;2021-11-24 10:59:59.321;24.24;24.44;24.06;25.02;25.92;30.4;46.84;646.62
0.458325671;31.954028602;2021-11-24 10:59:59.338;24.24;24.44;24.06;25.26;25.92;30.4;46.84;646.62
0.458325856;31.970028817;2021-11-24 10:59:59.354;24.24;24.44;24.06;25.26;26.14;30.4;46.84;646.62
0.458326042;31.986029032;2021-11-24 10:59:59.370;24.24;24.44;24.06;25.26;26.14;30.6;46.84;646.62
0.458326227;32.002028618;2021-11-24 10:59:59.386;24.24;24.44;24.06;25.26;26.14;30.6;47.58;646.62
0.458326412;32.018028833;2021-11-24 10:59:59.402;24.24;24.44;24.06;25.26;26.14;30.6;47.58;637.6
0.458337604;32.985029095;2021-11-24 11:00:00.369;24.24;24.44;24.06;25.26;26.14;31.06;47.58;637.6
0.458337801;33.002028852;2021-11-24 11:00:00.386;24.24;24.44;24.06;25.26;26.14;31.06;49.24;637.6
0.458337986;33.018029067;2021-11-24 11:00:00.402;24.24;24.44;24.06;25.26;26.14;31.06;49.24;633.22
0.458348241;33.904028712;2021-11-24 11:00:01.288;24.32;24.44;24.06;25.26;26.14;31.06;49.24;633.22
0.458348426;33.920028927;2021-11-24 11:00:01.304;24.32;24.5;24.06;25.26;26.14;31.06;49.24;633.22
0.458348611;33.936028513;2021-11-24 11:00:01.320;24.32;24.5;24.12;25.26;26.14;31.06;49.24;633.22
0.458348796;33.952028728;2021-11-24 11:00:01.336;24.32;24.5;24.12;25.36;26.14;31.06;49.24;633.22
0.458348981;33.968028943;2021-11-24 11:00:01.352;24.32;24.5;24.12;25.36;26.3;31.06;49.24;633.22
0.458349167;33.984028530;2021-11-24 11:00:01.368;24.32;24.5;24.12;25.36;26.3;31.32;49.24;633.22
0.458349352;34.000028745;2021-11-24 11:00:01.384;24.32;24.5;24.12;25.36;26.3;31.32;50.1;633.22
0.458349537;34.016028960;2021-11-24 11:00:01.400;24.32;24.5;24.12;25.36;26.3;31.32;50.1;612.74
0.458359815;34.904028946;2021-11-24 11:00:02.288;24.46;24.5;24.12;25.36;26.3;31.32;50.1;612.74
0.458360012;34.921028703;2021-11-24 11:00:02.305;24.46;24.68;24.12;25.36;26.3;31.32;50.1;612.74
0.458360197;34.937028918;2021-11-24 11:00:02.321;24.46;24.68;24.2;25.36;26.3;31.32;50.1;612.74
0.458360382;34.953028504;2021-11-24 11:00:02.337;24.46;24.68;24.2;25.46;26.3;31.32;50.1;612.74
0.458360567;34.969028719;2021-11-24 11:00:02.353;24.46;24.68;24.2;25.46;26.4;31.32;50.1;612.74
0.458360752;34.985028934;2021-11-24 11:00:02.369;24.46;24.68;24.2;25.46;26.4;31.56;50.1;612.74
0.458360937;35.001028520;2021-11-24 11:00:02.385;24.46;24.68;24.2;25.46;26.4;31.56;51.02;612.74
0.458361111;35.016028565;2021-11-24 11:00:02.400;24.46;24.68;24.2;25.46;26.4;31.56;51.02;560.48
0.458371771;35.937028523;2021-11-24 11:00:03.321;24.46;24.68;24.28;25.46;26.4;31.56;51.02;560.48
0.458371956;35.953028738;2021-11-24 11:00:03.337;24.46;24.68;24.28;25.66;26.4;31.56;51.02;560.48
0.458372141;35.969028953;2021-11-24 11:00:03.353;24.46;24.68;24.28;25.66;26.64;31.56;51.02;560.48
0.458372326;35.985028539;2021-11-24 11:00:03.369;24.46;24.68;24.28;25.66;26.64;31.82;51.02;560.48
0.458372512;36.001028754;2021-11-24 11:00:03.385;24.46;24.68;24.28;25.66;26.64;31.82;52.1;560.48
0.458372697;36.017028969;2021-11-24 11:00:03.401;24.46;24.68;24.28;25.66;26.64;31.82;52.1;507.94
0.458382963;36.904028785;2021-11-24 11:00:04.288;24.52;24.68;24.28;25.66;26.64;31.82;52.1;507.94
0.458383148;36.920029000;2021-11-24 11:00:04.304;24.52;24.76;24.28;25.66;26.64;31.82;52.1;507.94
0.458383889;36.984028602;2021-11-24 11:00:04.368;24.52;24.76;24.28;25.66;26.64;32.32;52.1;507.94
0.458384074;37.000028817;2021-11-24 11:00:04.384;24.52;24.76;24.28;25.66;26.64;32.32;54.32;507.94
0.458384259;37.016029032;2021-11-24 11:00:04.400;24.52;24.76;24.28;25.66;26.64;32.32;54.32;474.2
0.458394537;37.904029019;2021-11-24 11:00:05.288;24.46;24.76;24.28;25.66;26.64;32.32;54.32;474.2
0.458394919;37.937028990;2021-11-24 11:00:05.321;24.46;24.76;24.34;25.66;26.64;32.32;54.32;474.2
0.458395093;37.952029035;2021-11-24 11:00:05.336;24.46;24.76;24.34;25.72;26.64;32.32;54.32;474.2
0.458395278;37.968028621;2021-11-24 11:00:05.352;24.46;24.76;24.34;25.72;26.74;32.32;54.32;474.2
0.458395463;37.984028836;2021-11-24 11:00:05.368;24.46;24.76;24.34;25.72;26.74;32.62;54.32;474.2
0.458395648;38.000029051;2021-11-24 11:00:05.384;24.46;24.76;24.34;25.72;26.74;32.62;55.58;474.2
0.458395833;38.016028637;2021-11-24 11:00:05.400;24.46;24.76;24.34;25.72;26.74;32.62;55.58;455.58
0.458406111;38.904028624;2021-11-24 11:00:06.288;24.58;24.76;24.34;25.72;26.74;32.62;55.58;455.58
0.458406296;38.920028839;2021-11-24 11:00:06.304;24.58;24.92;24.34;25.72;26.74;32.62;55.58;455.58
0.458406667;38.952028640;2021-11-24 11:00:06.336;24.58;24.92;24.34;25.8;26.74;32.62;55.58;455.58
0.458406852;38.968028855;2021-11-24 11:00:06.352;24.58;24.92;24.34;25.8;26.88;32.62;55.58;455.58
0.458407037;38.984029070;2021-11-24 11:00:06.368;24.58;24.92;24.34;25.8;26.88;32.98;55.58;455.58
0.458407222;39.000028656;2021-11-24 11:00:06.384;24.58;24.92;24.34;25.8;26.88;32.98;56.92;455.58
0.458407407;39.016028871;2021-11-24 11:00:06.400;24.58;24.92;24.34;25.8;26.88;32.98;56.92;464.42
0.458418067;39.937028829;2021-11-24 11:00:07.321;24.58;24.92;24.42;25.8;26.88;32.98;56.92;464.42
0.458418275;39.955028757;2021-11-24 11:00:07.339;24.58;24.92;24.42;25.92;26.88;32.98;56.92;464.42
0.458418461;39.971028972;2021-11-24 11:00:07.355;24.58;24.92;24.42;25.92;26.98;32.98;56.92;464.42
0.458418646;39.987028558;2021-11-24 11:00:07.371;24.58;24.92;24.42;25.92;26.98;33.24;56.92;464.42
0.458418831;40.003028773;2021-11-24 11:00:07.387;24.58;24.92;24.42;25.92;26.98;33.24;58.12;464.42
0.458419016;40.019028988;2021-11-24 11:00:07.403;24.58;24.92;24.42;25.92;26.98;33.24;58.12;472.78
0.458429271;40.905028633;2021-11-24 11:00:08.289;24.66;24.92;24.42;25.92;26.98;33.24;58.12;472.78
0.458429641;40.937029063;2021-11-24 11:00:08.321;24.66;24.92;24.48;25.92;26.98;33.24;58.12;472.78
0.458429826;40.953028649;2021-11-24 11:00:08.337;24.66;24.92;24.48;26.00;26.98;33.24;58.12;472.78
0.458430012;40.969028864;2021-11-24 11:00:08.353;24.66;24.92;24.48;26.00;27.14;33.24;58.12;472.78
0.458430197;40.985029079;2021-11-24 11:00:08.369;24.66;24.92;24.48;26.00;27.14;33.82;58.12;472.78
0.458430382;41.001028666;2021-11-24 11:00:08.385;24.66;24.92;24.48;26.00;27.14;33.82;60.58;472.78
0.458430556;41.016028710;2021-11-24 11:00:08.400;24.66;24.92;24.48;26.00;27.14;33.82;60.58;481.44
0.458441389;41.952028713;2021-11-24 11:00:09.336;24.66;24.92;24.48;26.06;27.14;33.82;60.58;481.44
0.458441759;41.984028514;2021-11-24 11:00:09.368;24.66;24.92;24.48;26.06;27.14;34.14;60.58;481.44
0.458441944;42.000028729;2021-11-24 11:00:09.384;24.66;24.92;24.48;26.06;27.14;34.14;61.86;481.44
0.458442130;42.016028944;2021-11-24 11:00:09.400;24.66;24.92;24.48;26.06;27.14;34.14;61.86;468.6
0.458452419;42.905029101;2021-11-24 11:00:10.289;24.74;24.92;24.48;26.06;27.14;34.14;61.86;468.6
0.458453160;42.969028703;2021-11-24 11:00:10.353;24.74;24.92;24.48;26.06;27.2;34.14;61.86;468.6
0.458453345;42.985028918;2021-11-24 11:00:10.369;24.74;24.92;24.48;26.06;27.2;34.44;61.86;468.6
0.458453530;43.001028505;2021-11-24 11:00:10.385;24.74;24.92;24.48;26.06;27.2;34.44;63.16;468.6
0.458453704;43.016028549;2021-11-24 11:00:10.400;24.74;24.92;24.48;26.06;27.2;34.44;63.16;455.3
0.458464549;43.953028722;2021-11-24 11:00:11.337;24.74;24.92;24.48;26.12;27.2;34.44;63.16;455.3
0.458464734;43.969028937;2021-11-24 11:00:11.353;24.74;24.92;24.48;26.12;27.34;34.44;63.16;455.3
0.458464919;43.985028523;2021-11-24 11:00:11.369;24.74;24.92;24.48;26.12;27.34;34.82;63.16;455.3
0.458465104;44.001028738;2021-11-24 11:00:11.385;24.74;24.92;24.48;26.12;27.34;34.82;64.68;455.3
0.458465289;44.017028953;2021-11-24 11:00:11.401;24.74;24.92;24.48;26.12;27.34;34.82;64.68;444.88
